model,flag,contact_probability,duration_generations,duration_years,seed,primary_ignition,first_generation,final_repertoire,final_primary_fraction,final_cognition,final_infrastructure
No infrastructure feedback,32,0.16,40,1000,1441630,0,-1,4.44375,0.0,0.2678111403472946,0.0
No infrastructure feedback,32,0.16,40,1000,1441631,0,-1,4.178125,0.0,0.2393142927326172,0.0
No infrastructure feedback,32,0.16,40,1000,1441632,0,-1,4.75,0.0,0.2982589021201679,0.0
No infrastructure feedback,32,0.16,40,1000,1441633,0,-1,4.61875,0.0,0.2755147833012626,0.0
No infrastructure feedback,32,0.16,40,1000,1441634,0,-1,4.553125,0.0,0.2635488750280242,0.0
No infrastructure feedback,32,0.16,40,1000,1441635,0,-1,4.465625,0.0,0.2336596531889624,0.0
No infrastructure feedback,32,0.16,40,1000,1441636,0,-1,4.35,0.0,0.2578672349387696,0.0
No infrastructure feedback,32,0.16,40,1000,1441637,0,-1,4.4625,0.0,0.2612805107945707,0.0
No infrastructure feedback,32,0.16,40,1000,1441638,0,-1,5.684375,0.0,0.3285577235517435,0.0
No infrastructure feedback,32,0.16,40,1000,1441639,0,-1,4.6125,0.0,0.286815018303115,0.0
No infrastructure feedback,32,0.16,40,1000,1441640,0,-1,5.896875,0.0125,0.3514226679095867,0.0
No infrastructure feedback,32,0.16,40,1000,1441641,0,-1,4.928125,0.0,0.3023145190233426,0.0
No infrastructure feedback,32,0.16,40,1000,1441642,0,-1,5.440625,0.0,0.3534847333305753,0.0
No infrastructure feedback,32,0.16,40,1000,1441643,0,-1,4.653125,0.0,0.2610262164303031,0.0
No infrastructure feedback,32,0.16,40,1000,1441644,0,-1,4.478125,0.0,0.2553105015038099,0.0
No infrastructure feedback,32,0.16,40,1000,1441645,0,-1,4.665625,0.0,0.2590670628825947,0.0
No infrastructure feedback,32,0.16,40,1000,1441646,0,-1,5.196875,0.0,0.2873330173413994,0.0
No infrastructure feedback,32,0.16,40,1000,1441647,0,-1,4.80625,0.0,0.2974316192473173,0.0
No infrastructure feedback,32,0.16,40,1000,1441648,0,-1,4.54375,0.0,0.2769066926941036,0.0
No infrastructure feedback,32,0.16,40,1000,1441649,0,-1,4.184375,0.0,0.2534688445013163,0.0
No infrastructure feedback,32,0.03,60,1500,1460300,0,-1,4.7,0.0,0.2730292363258856,0.0
No infrastructure feedback,32,0.03,60,1500,1460301,0,-1,5.015625,0.0,0.301249277251184,0.0
No infrastructure feedback,32,0.03,60,1500,1460302,0,-1,4.45625,0.0,0.2674148213149514,0.0
No infrastructure feedback,32,0.03,60,1500,1460303,0,-1,4.4125,0.0,0.2095746298823534,0.0
No infrastructure feedback,32,0.03,60,1500,1460304,0,-1,4.590625,0.0,0.2749991653993727,0.0
No infrastructure feedback,32,0.03,60,1500,1460305,0,-1,4.58125,0.0,0.276964519303584,0.0
No infrastructure feedback,32,0.03,60,1500,1460306,0,-1,4.86875,0.0,0.3124164505499044,0.0
No infrastructure feedback,32,0.03,60,1500,1460307,0,-1,5.71875,0.0,0.3432897497281573,0.0
No infrastructure feedback,32,0.03,60,1500,1460308,0,-1,4.78125,0.0,0.2711386320586732,0.0
No infrastructure feedback,32,0.03,60,1500,1460309,0,-1,5.184375,0.0,0.3144419782210393,0.0
No infrastructure feedback,32,0.03,60,1500,1460310,0,-1,5.3375,0.0,0.3107796895540585,0.0
No infrastructure feedback,32,0.03,60,1500,1460311,0,-1,4.71875,0.0,0.283382782900139,0.0
No infrastructure feedback,32,0.03,60,1500,1460312,0,-1,3.965625,0.0,0.2058950645702792,0.0
No infrastructure feedback,32,0.03,60,1500,1460313,0,-1,4.509375,0.0,0.2502787060628172,0.0
No infrastructure feedback,32,0.03,60,1500,1460314,0,-1,5.021875,0.0,0.2958267082040106,0.0
No infrastructure feedback,32,0.03,60,1500,1460315,0,-1,4.5,0.0,0.25989390155926,0.0
No infrastructure feedback,32,0.03,60,1500,1460316,0,-1,4.740625,0.0,0.2578833380427395,0.0
No infrastructure feedback,32,0.03,60,1500,1460317,0,-1,5.309375,0.0,0.3014814124989096,0.0
No infrastructure feedback,32,0.03,60,1500,1460318,0,-1,4.753125,0.0,0.2675272502651777,0.0
No infrastructure feedback,32,0.03,60,1500,1460319,0,-1,4.865625,0.0,0.2915624999227605,0.0
No infrastructure feedback,32,0.03,60,1500,1460320,0,-1,4.440625,0.0,0.2441730712787618,0.0
No infrastructure feedback,32,0.03,60,1500,1460321,0,-1,5.646875,0.0,0.3258999848337297,0.0
No infrastructure feedback,32,0.03,60,1500,1460322,0,-1,5.05,0.0,0.2949226895896429,0.0
No infrastructure feedback,32,0.03,60,1500,1460323,0,-1,6.375,0.0,0.4139544811914062,0.0
No infrastructure feedback,32,0.03,60,1500,1460324,0,-1,4.478125,0.0,0.2349844594323208,0.0
No infrastructure feedback,32,0.03,60,1500,1460325,0,-1,5.19375,0.0,0.3200678082928015,0.0
No infrastructure feedback,32,0.03,60,1500,1460326,0,-1,5.909375,0.015625,0.3691934322209922,0.0
No infrastructure feedback,32,0.03,60,1500,1460327,0,-1,4.690625,0.0,0.2689798814946749,0.0
No infrastructure feedback,32,0.03,60,1500,1460328,0,-1,4.14375,0.0,0.2073663080878886,0.0
No infrastructure feedback,32,0.03,60,1500,1460329,0,-1,4.60625,0.0,0.2522279077193137,0.0
No infrastructure feedback,32,0.03,60,1500,1460330,0,-1,4.59375,0.0,0.2809506562260634,0.0
No infrastructure feedback,32,0.03,60,1500,1460331,0,-1,5.1125,0.0,0.3027223300287378,0.0
No infrastructure feedback,32,0.03,60,1500,1460332,0,-1,4.709375,0.0,0.2555417982903575,0.0
No infrastructure feedback,32,0.03,60,1500,1460333,0,-1,4.64375,0.0,0.2564429696232789,0.0
No infrastructure feedback,32,0.03,60,1500,1460334,0,-1,5.025,0.0,0.2941140020256907,0.0
No infrastructure feedback,32,0.03,60,1500,1460335,0,-1,4.34375,0.0,0.2149620340533869,0.0
No infrastructure feedback,32,0.03,60,1500,1460336,0,-1,4.571875,0.0,0.277345087691049,0.0
No infrastructure feedback,32,0.03,60,1500,1460337,0,-1,4.921875,0.0,0.3121392621252965,0.0
No infrastructure feedback,32,0.03,60,1500,1460338,0,-1,4.815625,0.0,0.2715400660894062,0.0
No infrastructure feedback,32,0.03,60,1500,1460339,0,-1,4.434375,0.0,0.2438550507578467,0.0
No infrastructure feedback,32,0.03,60,1500,1460340,0,-1,4.690625,0.0,0.2852563726578669,0.0
No infrastructure feedback,32,0.03,60,1500,1460341,0,-1,4.778125,0.0,0.3031570425063717,0.0
No infrastructure feedback,32,0.03,60,1500,1460342,0,-1,5.5375,0.0,0.3419468091158645,0.0
No infrastructure feedback,32,0.03,60,1500,1460343,0,-1,4.703125,0.0,0.2913934308504925,0.0
No infrastructure feedback,32,0.03,60,1500,1460344,0,-1,5.7375,0.0,0.3311861220764899,0.0
No infrastructure feedback,32,0.03,60,1500,1460345,0,-1,4.75625,0.0,0.2862642205710279,0.0
No infrastructure feedback,32,0.03,60,1500,1460346,0,-1,4.290625,0.0,0.2360621234029861,0.0
No infrastructure feedback,32,0.03,60,1500,1460347,0,-1,5.303125,0.0,0.3658911914359551,0.0
No infrastructure feedback,32,0.03,60,1500,1460348,0,-1,5.09375,0.0,0.3403806432032252,0.0
No infrastructure feedback,32,0.03,60,1500,1460349,0,-1,5.040625,0.0,0.3186059736182372,0.0
No infrastructure feedback,32,0.06,60,1500,1460600,0,-1,4.85625,0.0,0.2872950824594923,0.0
No infrastructure feedback,32,0.06,60,1500,1460601,0,-1,5.196875,0.0,0.2950325304409029,0.0
No infrastructure feedback,32,0.06,60,1500,1460602,0,-1,4.459375,0.0,0.2616944583866943,0.0
No infrastructure feedback,32,0.06,60,1500,1460603,0,-1,4.1,0.0,0.2153045973767478,0.0
No infrastructure feedback,32,0.06,60,1500,1460604,0,-1,5.246875,0.0,0.3058895621180334,0.0
No infrastructure feedback,32,0.06,60,1500,1460605,0,-1,4.53125,0.0,0.2554756888182602,0.0
No infrastructure feedback,32,0.06,60,1500,1460606,0,-1,5.56875,0.0,0.3491221055464162,0.0
No infrastructure feedback,32,0.06,60,1500,1460607,0,-1,4.725,0.0,0.2784416960915988,0.0
No infrastructure feedback,32,0.06,60,1500,1460608,0,-1,4.496875,0.0,0.2559991038781462,0.0
No infrastructure feedback,32,0.06,60,1500,1460609,0,-1,5.346875,0.003125,0.3193315172023688,0.0
No infrastructure feedback,32,0.06,60,1500,1460610,0,-1,5.184375,0.0,0.3140737811313178,0.0
No infrastructure feedback,32,0.06,60,1500,1460611,0,-1,5.10625,0.0,0.3007491320240968,0.0
No infrastructure feedback,32,0.06,60,1500,1460612,0,-1,4.721875,0.0,0.2601153391244305,0.0
No infrastructure feedback,32,0.06,60,1500,1460613,0,-1,5.528125,0.0,0.3406037046379689,0.0
No infrastructure feedback,32,0.06,60,1500,1460614,0,-1,4.5875,0.0,0.2658869440381551,0.0
No infrastructure feedback,32,0.06,60,1500,1460615,0,-1,5.109375,0.0,0.2817332742688606,0.0
No infrastructure feedback,32,0.06,60,1500,1460616,0,-1,4.13125,0.0,0.2171554190296087,0.0
No infrastructure feedback,32,0.06,60,1500,1460617,0,-1,4.75,0.0,0.269309750701319,0.0
No infrastructure feedback,32,0.06,60,1500,1460618,0,-1,4.684375,0.0,0.2564019352731765,0.0
No infrastructure feedback,32,0.06,60,1500,1460619,0,-1,4.66875,0.0,0.2949604897809686,0.0
No infrastructure feedback,32,0.06,60,1500,1460620,0,-1,4.428125,0.0,0.2625598092269162,0.0
No infrastructure feedback,32,0.06,60,1500,1460621,0,-1,5.6875,0.0,0.3532223166306542,0.0
No infrastructure feedback,32,0.06,60,1500,1460622,0,-1,5.35625,0.0,0.3434863317278809,0.0
No infrastructure feedback,32,0.06,60,1500,1460623,0,-1,4.675,0.0,0.2834588044768195,0.0
No infrastructure feedback,32,0.06,60,1500,1460624,0,-1,5.334375,0.0,0.3073241891673414,0.0
No infrastructure feedback,32,0.06,60,1500,1460625,0,-1,4.353125,0.0,0.223752254119296,0.0
No infrastructure feedback,32,0.06,60,1500,1460626,0,-1,4.7625,0.0,0.2765534328301702,0.0
No infrastructure feedback,32,0.06,60,1500,1460627,0,-1,4.934375,0.0,0.3020613353884555,0.0
No infrastructure feedback,32,0.06,60,1500,1460628,0,-1,4.378125,0.0,0.2616311239957891,0.0
No infrastructure feedback,32,0.06,60,1500,1460629,0,-1,4.875,0.0,0.2991680076823778,0.0
No infrastructure feedback,32,0.06,60,1500,1460630,0,-1,4.721875,0.0,0.3013205016777934,0.0
No infrastructure feedback,32,0.06,60,1500,1460631,0,-1,4.9625,0.0,0.325942728553677,0.0
No infrastructure feedback,32,0.06,60,1500,1460632,0,-1,4.509375,0.0,0.259768076119999,0.0
No infrastructure feedback,32,0.06,60,1500,1460633,0,-1,5.403125,0.0,0.3124465382061306,0.0
No infrastructure feedback,32,0.06,60,1500,1460634,0,-1,4.81875,0.0,0.3013203965963759,0.0
No infrastructure feedback,32,0.06,60,1500,1460635,0,-1,4.76875,0.0,0.2786966801214665,0.0
No infrastructure feedback,32,0.06,60,1500,1460636,0,-1,5.05625,0.0,0.2993314356531764,0.0
No infrastructure feedback,32,0.06,60,1500,1460637,0,-1,4.290625,0.0,0.2404767601626457,0.0
No infrastructure feedback,32,0.06,60,1500,1460638,0,-1,5.28125,0.0,0.3118881496575757,0.0
No infrastructure feedback,32,0.06,60,1500,1460639,0,-1,4.834375,0.0,0.302697408580386,0.0
No infrastructure feedback,32,0.06,60,1500,1460640,0,-1,4.484375,0.0,0.2601214958232819,0.0
No infrastructure feedback,32,0.06,60,1500,1460641,0,-1,4.91875,0.0,0.3347050131191302,0.0
No infrastructure feedback,32,0.06,60,1500,1460642,0,-1,5.028125,0.0,0.2722570116970618,0.0
No infrastructure feedback,32,0.06,60,1500,1460643,0,-1,4.70625,0.0,0.2940233238027685,0.0
No infrastructure feedback,32,0.06,60,1500,1460644,0,-1,5.20625,0.0,0.3351667584399477,0.0
No infrastructure feedback,32,0.06,60,1500,1460645,0,-1,4.5,0.0,0.2781845314229819,0.0
No infrastructure feedback,32,0.06,60,1500,1460646,0,-1,4.615625,0.0,0.2826445773163408,0.0
No infrastructure feedback,32,0.06,60,1500,1460647,0,-1,4.240625,0.0,0.2464599392713916,0.0
No infrastructure feedback,32,0.06,60,1500,1460648,0,-1,4.896875,0.0,0.2502134743902967,0.0
No infrastructure feedback,32,0.06,60,1500,1460649,0,-1,4.628125,0.0,0.2772419995414511,0.0
No infrastructure feedback,32,0.1,60,1500,1461000,0,-1,4.846875,0.0,0.2784128007681168,0.0
No infrastructure feedback,32,0.1,60,1500,1461001,0,-1,5.071875,0.0,0.325377692734834,0.0
No infrastructure feedback,32,0.1,60,1500,1461002,0,-1,5.340625,0.0,0.3550330946656594,0.0
No infrastructure feedback,32,0.1,60,1500,1461003,0,-1,4.6875,0.0,0.2623833586338356,0.0
No infrastructure feedback,32,0.1,60,1500,1461004,0,-1,6.215625,0.0,0.379634887709501,0.0
No infrastructure feedback,32,0.1,60,1500,1461005,0,-1,5.153125,0.0,0.3199767426045166,0.0
No infrastructure feedback,32,0.1,60,1500,1461006,0,-1,4.365625,0.0,0.2423565582393521,0.0
No infrastructure feedback,32,0.1,60,1500,1461007,0,-1,4.996875,0.0,0.3016593637111881,0.0
No infrastructure feedback,32,0.1,60,1500,1461008,0,-1,5.403125,0.0,0.3165454227855463,0.0
No infrastructure feedback,32,0.1,60,1500,1461009,0,-1,5.09375,0.0,0.3193161078614128,0.0
No infrastructure feedback,32,0.1,60,1500,1461010,0,-1,4.875,0.0,0.2987283690862751,0.0
No infrastructure feedback,32,0.1,60,1500,1461011,0,-1,4.590625,0.0,0.2917616248415372,0.0
No infrastructure feedback,32,0.1,60,1500,1461012,0,-1,4.546875,0.0,0.2576425479267027,0.0
No infrastructure feedback,32,0.1,60,1500,1461013,0,-1,4.378125,0.0,0.2608351911259176,0.0
No infrastructure feedback,32,0.1,60,1500,1461014,0,-1,4.6125,0.0,0.2867309990203968,0.0
No infrastructure feedback,32,0.1,60,1500,1461015,0,-1,4.690625,0.003125,0.2592780922724269,0.0
No infrastructure feedback,32,0.1,60,1500,1461016,0,-1,4.678125,0.0,0.2894840143613143,0.0
No infrastructure feedback,32,0.1,60,1500,1461017,0,-1,5.28125,0.0,0.321834127176982,0.0
No infrastructure feedback,32,0.1,60,1500,1461018,0,-1,5.49375,0.0,0.3241631616119565,0.0
No infrastructure feedback,32,0.1,60,1500,1461019,0,-1,4.421875,0.0,0.2711150501383669,0.0
No infrastructure feedback,32,0.1,60,1500,1461020,0,-1,4.41875,0.0,0.236560712264889,0.0
No infrastructure feedback,32,0.1,60,1500,1461021,0,-1,4.490625,0.0,0.2658450901213937,0.0
No infrastructure feedback,32,0.1,60,1500,1461022,0,-1,4.940625,0.0,0.2802801713361127,0.0
No infrastructure feedback,32,0.1,60,1500,1461023,0,-1,4.496875,0.0,0.2449974019731168,0.0
No infrastructure feedback,32,0.1,60,1500,1461024,0,-1,4.80625,0.0,0.2992725294608899,0.0
No infrastructure feedback,32,0.1,60,1500,1461025,0,-1,4.71875,0.0,0.2482858479630197,0.0
No infrastructure feedback,32,0.1,60,1500,1461026,0,-1,5.071875,0.0,0.2928849029974487,0.0
No infrastructure feedback,32,0.1,60,1500,1461027,0,-1,4.9125,0.0,0.2747853535023093,0.0
No infrastructure feedback,32,0.1,60,1500,1461028,0,-1,4.465625,0.0,0.2745370136498013,0.0
No infrastructure feedback,32,0.1,60,1500,1461029,0,-1,5.33125,0.0,0.315870206955186,0.0
No infrastructure feedback,32,0.1,60,1500,1461030,0,-1,4.359375,0.0,0.2663157374113977,0.0
No infrastructure feedback,32,0.1,60,1500,1461031,0,-1,4.80625,0.0,0.3049676152458798,0.0
No infrastructure feedback,32,0.1,60,1500,1461032,0,-1,5.365625,0.003125,0.3326623148517927,0.0
No infrastructure feedback,32,0.1,60,1500,1461033,0,-1,4.98125,0.0,0.2947516296552933,0.0
No infrastructure feedback,32,0.1,60,1500,1461034,0,-1,4.675,0.0,0.2647343224705054,0.0
No infrastructure feedback,32,0.1,60,1500,1461035,0,-1,5.86875,0.0,0.3634217590232684,0.0
No infrastructure feedback,32,0.1,60,1500,1461036,0,-1,4.978125,0.0,0.2869277670360017,0.0
No infrastructure feedback,32,0.1,60,1500,1461037,0,-1,4.45,0.0,0.2433831224131462,0.0
No infrastructure feedback,32,0.1,60,1500,1461038,0,-1,4.825,0.0,0.2963567844816217,0.0
No infrastructure feedback,32,0.1,60,1500,1461039,0,-1,5.696875,0.025,0.3442320260872282,0.0
No infrastructure feedback,32,0.1,60,1500,1461040,0,-1,4.6,0.0,0.238194146447877,0.0
No infrastructure feedback,32,0.1,60,1500,1461041,0,-1,4.93125,0.0,0.3126254455627627,0.0
No infrastructure feedback,32,0.1,60,1500,1461042,0,-1,5.04375,0.0,0.3156647059700386,0.0
No infrastructure feedback,32,0.1,60,1500,1461043,0,-1,4.809375,0.0,0.2836204956865406,0.0
No infrastructure feedback,32,0.1,60,1500,1461044,0,-1,4.40625,0.0,0.2594758480189125,0.0
No infrastructure feedback,32,0.1,60,1500,1461045,0,-1,4.8625,0.0,0.3039714378605841,0.0
No infrastructure feedback,32,0.1,60,1500,1461046,0,-1,4.521875,0.0,0.2572526548829804,0.0
No infrastructure feedback,32,0.1,60,1500,1461047,0,-1,4.9375,0.0,0.3024879125618545,0.0
No infrastructure feedback,32,0.1,60,1500,1461048,0,-1,4.2625,0.0,0.2362570438704291,0.0
No infrastructure feedback,32,0.1,60,1500,1461049,0,-1,6.203125,0.015625,0.3546198338734212,0.0
No infrastructure feedback,32,0.16,60,1500,1461600,0,-1,4.915625,0.0,0.2885305986222236,0.0
No infrastructure feedback,32,0.16,60,1500,1461601,0,-1,4.334375,0.0,0.2534605907109722,0.0
No infrastructure feedback,32,0.16,60,1500,1461602,0,-1,5.646875,0.03125,0.3227977232208379,0.0
No infrastructure feedback,32,0.16,60,1500,1461603,0,-1,4.6625,0.0,0.259354897578956,0.0
No infrastructure feedback,32,0.16,60,1500,1461604,0,-1,5.534375,0.015625,0.3511788390354035,0.0
No infrastructure feedback,32,0.16,60,1500,1461605,0,-1,4.34375,0.0,0.2262354041151503,0.0
No infrastructure feedback,32,0.16,60,1500,1461606,0,-1,5.340625,0.0,0.3303942622749433,0.0
No infrastructure feedback,32,0.16,60,1500,1461607,0,-1,5.434375,0.0,0.334060504855358,0.0
No infrastructure feedback,32,0.16,60,1500,1461608,0,-1,4.765625,0.0,0.2952762190407837,0.0
No infrastructure feedback,32,0.16,60,1500,1461609,0,-1,6.31875,0.046875,0.3700486025357361,0.0
No infrastructure feedback,32,0.16,60,1500,1461610,0,-1,5.25625,0.0,0.3363874524216773,0.0
No infrastructure feedback,32,0.16,60,1500,1461611,0,-1,4.759375,0.0,0.2474500633460321,0.0
No infrastructure feedback,32,0.16,60,1500,1461612,0,-1,4.8125,0.0,0.2791411076044058,0.0
No infrastructure feedback,32,0.16,60,1500,1461613,0,-1,4.3125,0.0,0.2153246831152879,0.0
No infrastructure feedback,32,0.16,60,1500,1461614,0,-1,4.559375,0.0,0.2661791525968172,0.0
No infrastructure feedback,32,0.16,60,1500,1461615,0,-1,4.5625,0.0,0.2862513121072261,0.0
No infrastructure feedback,32,0.16,60,1500,1461616,0,-1,4.090625,0.0,0.2183820572325986,0.0
No infrastructure feedback,32,0.16,60,1500,1461617,0,-1,5.4125,0.0,0.314360001649449,0.0
No infrastructure feedback,32,0.16,60,1500,1461618,0,-1,4.734375,0.0,0.2829121117773364,0.0
No infrastructure feedback,32,0.16,60,1500,1461619,0,-1,4.9875,0.0,0.279787696578171,0.0
No infrastructure feedback,32,0.16,60,1500,1461620,0,-1,4.284375,0.0,0.2427479353759594,0.0
No infrastructure feedback,32,0.16,60,1500,1461621,0,-1,4.95625,0.0,0.3054871988535069,0.0
No infrastructure feedback,32,0.16,60,1500,1461622,0,-1,4.590625,0.0,0.2661490873637772,0.0
No infrastructure feedback,32,0.16,60,1500,1461623,0,-1,4.54375,0.0,0.2435566609050081,0.0
No infrastructure feedback,32,0.16,60,1500,1461624,0,-1,4.978125,0.0,0.3056036572163717,0.0
No infrastructure feedback,32,0.16,60,1500,1461625,0,-1,4.590625,0.0,0.2769258877775938,0.0
No infrastructure feedback,32,0.16,60,1500,1461626,0,-1,4.690625,0.0,0.3048503525832112,0.0
No infrastructure feedback,32,0.16,60,1500,1461627,0,-1,4.490625,0.0,0.2626126834553416,0.0
No infrastructure feedback,32,0.16,60,1500,1461628,0,-1,4.91875,0.0,0.2831331664614998,0.0
No infrastructure feedback,32,0.16,60,1500,1461629,0,-1,5.4875,0.0,0.3326141704121598,0.0
No infrastructure feedback,32,0.16,60,1500,1461630,0,-1,4.840625,0.0,0.2814041354948403,0.0
No infrastructure feedback,32,0.16,60,1500,1461631,0,-1,4.653125,0.0,0.2817071692518711,0.0
No infrastructure feedback,32,0.16,60,1500,1461632,0,-1,4.959375,0.0,0.2775369708482117,0.0
No infrastructure feedback,32,0.16,60,1500,1461633,0,-1,4.8625,0.0,0.2713014934676055,0.0
No infrastructure feedback,32,0.16,60,1500,1461634,0,-1,4.665625,0.0,0.2889036631551375,0.0
No infrastructure feedback,32,0.16,60,1500,1461635,0,-1,5.165625,0.0,0.3334766661441829,0.0
No infrastructure feedback,32,0.16,60,1500,1461636,0,-1,5.178125,0.0,0.3043815499082115,0.0
No infrastructure feedback,32,0.16,60,1500,1461637,0,-1,4.490625,0.0,0.2555623862334042,0.0
No infrastructure feedback,32,0.16,60,1500,1461638,0,-1,4.909375,0.009375,0.2954286420484909,0.0
No infrastructure feedback,32,0.16,60,1500,1461639,0,-1,5.225,0.0,0.2944958098085314,0.0
No infrastructure feedback,32,0.16,60,1500,1461640,0,-1,5.95625,0.0125,0.3682335497663906,0.0
No infrastructure feedback,32,0.16,60,1500,1461641,0,-1,5.190625,0.0,0.3423523222484791,0.0
No infrastructure feedback,32,0.16,60,1500,1461642,0,-1,4.590625,0.0,0.2726302113191384,0.0
